passID,timestamp,stationRef,vehicleRef,charge,tagAbbr,home
FIR0060155,12-1-2019 05:28,NE14,FY47TUN40300,1,NE,true
OCP6514091,12-1-2019 05:57,AO05,MX39VOS38645,2.8,AO,true
XHE9708059,12-1-2019 06:09,NE11,RR98KQE80731,2.5,MR,false
CLZ6123482,12-1-2019 06:25,GF00,UF84JOS00561,2.8,GF,true
IHM2533253,12-1-2019 07:18,NE14,EV77EDV52985,1,NE,true
RIU8037058,12-1-2019 07:58,AO18,DP11ENT03275,3.1,AO,true
QCE4981246,12-1-2019 08:15,AO09,YH66OKD41942,2.8,KO,false
ZYJ1621645,12-1-2019 09:56,EG11,EC02LZC49528,2.8,EG,true
RSH8433688,12-1-2019 10:45,AO17,QH15HWX24570,2.8,MR,false
QPM5227076,12-1-2019 11:37,MR01,EZ65FLV39493,1.5,MR,true
TNG2672810,12-1-2019 12:15,AO07,PD45WOT56494,2.8,NE,false
CDJ9717964,12-1-2019 12:50,NE05,NO82BAX82566,3.1,NE,true
LBD4902785,12-1-2019 13:13,GF00,PF04UCA93312,3.1,GF,true
SQI6683172,12-1-2019 13:15,EG08,YL27IFD65117,1.5,AO,false
PRS4213078,12-1-2019 15:42,EG09,CM15YCB60994,2,EG,true
MCG7137175,12-1-2019 15:57,OO11,WG11QVY31890,1,OO,true
WMA6030194,12-1-2019 16:06,OO09,VJ92OYV94295,2.5,OO,true
UPB5659435,12-1-2019 16:21,OO00,RR98KQE80731,2.8,MR,false
CKQ9279270,12-1-2019 16:24,MR06,BI87HYL81972,1,MR,true
YGN1666843,12-1-2019 16:27,AO04,YL27IFD65117,2,AO,true
OBA4954168,12-1-2019 17:04,MR00,YX66XYW62640,1,GF,false
VOL1460364,12-1-2019 17:23,AO18,LG64ARC91224,13,AO,true
JYB4760826,12-1-2019 17:54,OO00,AY38OQF67603,3.1,OO,true
FFK0225004,12-1-2019 18:08,NE00,CM15YCB60994,2.5,EG,false
LLB0471775,12-1-2019 19:28,AO02,VL67TFO75321,2.8,EG,false
INI0201525,12-1-2019 21:28,KO08,RV87TIY76692,2,KO,true
DZR9767384,12-1-2019 21:48,OO06,VJ92OYV94295,2.5,OO,true
HMK5885792,12-1-2019 22:53,OO07,JD78PQD35395,1.25,EG,false
MET8174555,12-1-2019 23:56,OO00,QR03XCJ37459,2.8,OO,true
DHU9817798,12-1-2019 23:58,MR07,BI87HYL81972,1,MR,true
KUC2073600,13-1-2019 00:18,NE00,PD45WOT56494,2,NE,true
AQO2969238,13-1-2019 00:47,AO01,MX39VOS38645,2.8,AO,true
UJX9130694,13-1-2019 01:02,GF00,PF04UCA93312,3.1,GF,true
KEB2828262,13-1-2019 02:03,KO05,HW75BKT77773,2.2,KO,true
HBO9619096,13-1-2019 02:48,AO11,PE73VJU23485,2.8,AO,true
YLC3733356,13-1-2019 02:54,OO04,IC95TLY24827,2,OO,true
IFJ8804175,13-1-2019 02:59,AO19,YL27IFD65117,2,AO,true
EVZ1481466,13-1-2019 03:45,NE05,PD45WOT56494,2,NE,true
NOZ0212477,13-1-2019 04:04,GF00,MA30QLI76818,2.5,GF,true
RWS8558509,13-1-2019 04:07,EG01,VL67TFO75321,13,EG,true
FQK0726278,13-1-2019 04:21,OO13,WG11QVY31890,2,OO,true
DAN7464776,13-1-2019 05:13,EG05,CM15YCB60994,2,EG,true
IZL4791741,13-1-2019 06:58,KO06,FL13UMN92207,1,KO,true
IYW9830430,13-1-2019 07:02,EG10,CM15YCB60994,3.1,EG,true
ZEE7420586,13-1-2019 07:13,OO03,JF94VYA88954,2.8,OO,true
OKU6781687,13-1-2019 07:46,EG11,HE38BQH01623,2.5,MR,false
XWB1837968,13-1-2019 09:36,NE12,PD45WOT56494,2,NE,true
TDH6807915,13-1-2019 09:59,MR04,HE38BQH01623,2.8,MR,true
MBY4090004,13-1-2019 12:41,NE09,PM58XHX45588,1.5,NE,true
SLZ1785430,13-1-2019 13:01,MR03,QO68DIC93032,2.5,MR,true
KKG3489214,13-1-2019 13:34,GF00,JE65QJK64802,2.8,GF,true
VNY7087651,13-1-2019 14:35,OO13,RK48BOP88344,2.8,OO,true
JRQ7810955,13-1-2019 14:57,GF00,CP56DAO45598,2.8,GF,true
EBQ6119895,13-1-2019 15:11,NE05,PM58XHX45588,1.5,NE,true
ZTP9953374,13-1-2019 15:31,OO03,EM54HQI58682,2.2,OO,true
JPR3884041,13-1-2019 16:49,NE01,UP28MBM38391,1,NE,true
VOB6953248,13-1-2019 16:54,KO01,LG64ARC91224,1,AO,false
UPV7982589,13-1-2019 17:07,AO03,YH66OKD41942,2.8,KO,false
ZNP2412133,13-1-2019 17:13,NE14,NY14GZR94632,2.8,NE,true
KEF4554300,13-1-2019 18:18,AO17,MX39VOS38645,2.8,AO,true
FSK2830869,13-1-2019 20:07,NE08,NZ35XLQ89678,1.5,NE,true
KSN8423580,13-1-2019 20:20,KO02,ZY93PCY41868,1.5,KO,true
SZQ9952433,13-1-2019 20:56,GF00,CP56DAO45598,2.8,GF,true
VAK2777158,13-1-2019 21:05,MR05,LG64ARC91224,3.1,AO,false
VKZ8047592,13-1-2019 21:14,OO02,QW79CHL42244,1.25,KO,false
VSL7267624,13-1-2019 22:07,NE10,QP02SYE47964,1.5,NE,true
RCP7292765,13-1-2019 22:30,KO04,DO24BCW15511,1.25,KO,true
PKE8909615,13-1-2019 22:41,AO03,OC94ASJ72024,1,AO,true
JGI8536483,13-1-2019 23:23,NE00,QP02SYE47964,2.8,NE,true
ZRR1312086,14-1-2019 00:12,OO06,ED51EWW52190,2,KO,false
EWO4061255,14-1-2019 00:28,KO04,MQ65WJJ60020,1.25,KO,true
TQA1671114,14-1-2019 00:43,MR06,LG64ARC91224,3.1,AO,false
OXC1918661,14-1-2019 00:52,EG04,CM15YCB60994,2,EG,true
KAJ0881128,14-1-2019 00:58,KO06,IX01MVL33676,2.5,KO,true
DXQ1954426,14-1-2019 01:06,NE09,JV67MTI17124,2.5,NE,true
JSQ0002840,14-1-2019 02:25,KO09,NO82BAX82566,2.2,NE,false
TCW5029436,14-1-2019 02:44,MR08,QH15HWX24570,3.1,MR,true
LFN5079435,14-1-2019 04:40,OO01,LC72NRN52084,3.1,OO,true
HFJ7447396,14-1-2019 06:28,AO15,HT62RDI04611,2.8,AO,true
BKW6193730,14-1-2019 07:43,KO03,IX01MVL33676,2.5,KO,true
WIA6956875,14-1-2019 07:52,MR02,HA82SCK64299,1.5,MR,true
HNS0469154,14-1-2019 08:15,AO13,DV04FQL29609,3.1,AO,true
VED3299228,14-1-2019 08:34,OO05,OY94SZK34436,2.8,NE,false
VNK2499086,14-1-2019 13:00,MR01,EZ65FLV39493,2.8,MR,true
XUI6887734,14-1-2019 13:35,KO03,ED51EWW52190,2.8,KO,true
AWI8486208,14-1-2019 15:15,EG00,TV81MAQ99005,2.8,EG,true
UHG8512782,14-1-2019 16:23,EG10,TZ48CCW54765,3.1,EG,true
BPO5239801,14-1-2019 16:33,MR07,EZ65FLV39493,2.8,MR,true
OYS5560766,14-1-2019 16:36,EG10,BY85QGR11636,2.5,GF,false
POA5736634,14-1-2019 17:16,GF00,CP56DAO45598,2.8,GF,true
IJG0206368,14-1-2019 17:36,OO11,EE22TMX10817,2,OO,true
UEP9450113,14-1-2019 17:38,NE00,IA29IQS63679,1,NE,true
NVL1698992,14-1-2019 17:44,EG06,UP28MBM38391,1.5,NE,false
YCS0240033,14-1-2019 17:53,KO03,ED51EWW52190,2.8,KO,true
UZG8692859,14-1-2019 18:01,NE03,NY14GZR94632,2.8,NE,true
LRA5048761,14-1-2019 18:59,KO07,IX01MVL33676,2.5,KO,true
SIG5310360,14-1-2019 20:40,KO09,HW75BKT77773,2.2,KO,true
YYW1471260,14-1-2019 20:54,NE12,IA29IQS63679,1,NE,true
BFW7933542,14-1-2019 20:59,OO12,QX75YWC61835,2.8,OO,true
DRU4097429,14-1-2019 21:14,EG12,XF28DGK65250,2.5,GF,false
AYA4292045,14-1-2019 21:49,GF00,PF04UCA93312,3.1,GF,true
XFZ0333251,14-1-2019 22:22,AO16,PE73VJU23485,2.8,AO,true
TVI6486552,14-1-2019 23:26,OO00,JF94VYA88954,2.8,OO,true
ZVI2426361,14-1-2019 23:51,GF00,CP56DAO45598,2.8,GF,true
JBY8521491,15-1-2019 00:04,AO00,YL27IFD65117,2,AO,true
FME3084564,15-1-2019 01:04,AO18,BZ76ROL87339,1,AO,true
MHW4626426,15-1-2019 01:13,NE08,XV40HUQ04740,1.5,OO,false
FLJ2464156,15-1-2019 02:05,KO09,QW79CHL42244,2.8,KO,true
STP8725940,15-1-2019 02:36,NE13,EG95RTB75032,2.8,NE,true
ZGL1287505,15-1-2019 02:42,MR04,QN23UHH39091,2.8,MR,true
HPS5095511,15-1-2019 03:42,MR07,VL67TFO75321,2.5,EG,false
QBO9780459,15-1-2019 04:29,MR07,KF48RSD79865,2.8,MR,true
XBZ3490199,15-1-2019 04:48,GF00,BY85QGR11636,2.5,GF,true
BTK6583207,15-1-2019 06:55,KO01,FL13UMN92207,1,KO,true
MPG1843713,15-1-2019 06:58,KO08,YX66XYW62640,1.25,GF,false
CMS4663088,15-1-2019 08:22,NE15,EE22TMX10817,1.25,OO,false
LZN5637537,15-1-2019 08:27,EG07,PD45WOT56494,2.5,NE,false
OYV1930666,15-1-2019 09:03,GF00,JE65QJK64802,2.8,GF,true
BPW1949468,15-1-2019 09:04,MR03,QH15HWX24570,3.1,MR,true
AEW6809085,15-1-2019 09:14,EG11,TZ48CCW54765,3.1,EG,true
NAE1017686,15-1-2019 09:17,KO08,PE73VJU23485,2.5,AO,false
PXS2170897,15-1-2019 09:33,AO08,BZ76ROL87339,1,AO,true
QSJ7300285,15-1-2019 09:57,EG00,DW44ZOO26361,2.5,EG,true
RRS3383607,15-1-2019 10:46,GF00,UF84JOS00561,2.8,GF,true
PFG9247768,15-1-2019 11:25,AO16,DP11ENT03275,3.1,AO,true
VDG0606090,15-1-2019 11:38,OO02,WY00MLL63827,2.2,KO,false
JRP8498566,15-1-2019 11:50,NE08,NY14GZR94632,2.8,NE,true
YOP2224554,15-1-2019 12:28,KO09,KB55KTM48860,2.5,KO,true
QEW8462058,15-1-2019 12:35,AO06,OY94SZK34436,2.8,NE,false
IXU0688753,15-1-2019 12:47,OO05,EE22TMX10817,3.1,OO,true
HCI4310776,15-1-2019 13:20,NE03,IA29IQS63679,1,NE,true
YSR0326977,15-1-2019 13:37,EG07,IN99SEN20660,2.8,EG,true
NRS6422542,15-1-2019 14:34,AO08,QP02SYE47964,2.8,NE,false
OLC1780480,15-1-2019 16:00,MR03,QO68DIC93032,2.5,MR,true
HAS1652010,15-1-2019 18:14,NE01,JV67MTI17124,2.5,NE,true
XAS0430728,15-1-2019 18:19,MR01,HE38BQH01623,2.8,MR,true
QBX7555683,15-1-2019 18:21,AO14,HT62RDI04611,2.8,AO,true
GCQ8357937,15-1-2019 18:32,GF00,MA30QLI76818,2.5,GF,true
RLI9306586,15-1-2019 19:00,MR02,QH15HWX24570,3.1,MR,true
QXX0018716,15-1-2019 19:24,KO05,XV40HUQ04740,2.5,OO,false
TJM4990743,15-1-2019 19:25,AO05,BM25PHF40639,13,AO,true
DBL0967168,15-1-2019 19:56,EG02,CM15YCB60994,2,EG,true
JWM4219924,15-1-2019 20:14,NE14,PD45WOT56494,2,NE,true
TJH4807824,15-1-2019 21:20,NE08,NY14GZR94632,2.8,NE,true
LHX3030906,15-1-2019 21:23,NE06,QP02SYE47964,2.8,NE,true
HTA8802771,15-1-2019 22:10,NE03,PM58XHX45588,1.5,NE,true
GDM7012184,15-1-2019 23:11,NE05,QP02SYE47964,2.8,NE,true
ZNH4763059,15-1-2019 23:42,EG07,QU94IGC75528,1.25,EG,true
XZX6665849,16-1-2019 00:16,MR07,IZ65WAT29135,2,MR,true
ZIP9502087,16-1-2019 02:22,NE15,FY47TUN40300,1,NE,true
FEC8587448,16-1-2019 02:44,MR07,UP28MBM38391,2,NE,false
AUC6450698,16-1-2019 02:52,NE14,IA29IQS63679,1,NE,true
PZK6205761,16-1-2019 03:20,MR07,HE38BQH01623,2.8,MR,true
LAM3497918,16-1-2019 04:30,MR06,QN23UHH39091,2.8,MR,true
OXZ1919330,16-1-2019 06:19,AO13,DP11ENT03275,3.1,AO,true
TVL1422080,16-1-2019 06:19,EG04,XE59BZM26378,2.5,EG,true
WYD9893791,16-1-2019 06:36,EG11,PF04UCA93312,2,GF,false
JQC1586267,16-1-2019 06:37,MR01,QN23UHH39091,2.8,MR,true
MDZ6572777,16-1-2019 07:29,NE03,JV67MTI17124,2.5,NE,true
IJT1808346,16-1-2019 08:27,OO13,LC72NRN52084,3.1,OO,true
XXR5082992,16-1-2019 08:34,EG01,MU06LHX94338,1.5,EG,true
CJV5924659,16-1-2019 10:05,AO04,MQ65WJJ60020,2.8,KO,false
AIK1344700,16-1-2019 10:33,OO01,WG11QVY31890,1,OO,true
IPQ5868829,16-1-2019 10:34,MR01,HE38BQH01623,2.8,MR,true
ESU1503273,16-1-2019 11:06,NE12,NY14GZR94632,2.8,NE,true
XTS1219001,16-1-2019 11:07,KO04,RV87TIY76692,2.5,KO,true
QNJ1059780,16-1-2019 11:35,NE09,QP02SYE47964,2.8,NE,true
HYN3696531,16-1-2019 12:11,MR08,RK48BOP88344,2.5,OO,false
FAT1360756,16-1-2019 12:48,NE03,JO50FSF60755,1.25,KO,false
FVW1500857,16-1-2019 12:51,GF00,MA30QLI76818,2.5,GF,true
KIS2920551,16-1-2019 13:03,EG08,JD78PQD35395,1,EG,true
URS1804102,16-1-2019 13:55,AO19,YL27IFD65117,2,AO,true
BEE5702826,16-1-2019 14:22,MR01,KF48RSD79865,2.8,MR,true
XDQ5769344,16-1-2019 14:47,KO08,RV87TIY76692,2.5,KO,true
PZZ9059842,16-1-2019 15:32,GF00,IO09FGE68100,2.8,GF,true
DKL9515769,16-1-2019 15:33,KO09,WY00MLL63827,1,KO,true
YLP4747414,16-1-2019 16:18,NE08,OY94SZK34436,2.5,NE,true
VKJ0614893,16-1-2019 16:23,KO08,JD78PQD35395,1.25,EG,false
BES7496015,16-1-2019 17:39,EG12,IN99SEN20660,2.8,EG,true
EQU0571654,16-1-2019 18:41,NE10,EZ65FLV39493,1,MR,false
MSN6718580,16-1-2019 19:31,MR03,QO68DIC93032,2.5,MR,true
CRR4285641,16-1-2019 20:12,MR00,QP02SYE47964,2.5,NE,false
CZM2945583,16-1-2019 20:33,AO12,DP11ENT03275,3.1,AO,true
PPL5540572,16-1-2019 21:10,OO10,LC72NRN52084,3.1,OO,true
YLQ0763848,16-1-2019 21:23,EG04,IW53OQE31439,2.8,EG,true
JYG3743539,16-1-2019 22:43,NE08,AT19HLV57173,3.1,OO,false
QIV7039314,16-1-2019 23:15,MR08,UO75YNW62238,1.25,KO,false
FWQ5055633,16-1-2019 23:26,OO04,AY38OQF67603,2.8,OO,true
LVP7119773,16-1-2019 23:53,AO03,OC94ASJ72024,1,AO,true
MSY9208160,17-1-2019 00:20,EG05,EC02LZC49528,2.8,EG,true
DBT3822863,17-1-2019 00:34,GF00,UF84JOS00561,2.8,GF,true
HVH2951511,17-1-2019 00:36,KO07,WY00MLL63827,1,KO,true
PNY3815257,17-1-2019 00:39,EG11,XE59BZM26378,2.5,EG,true
XVJ2633686,17-1-2019 01:35,AO04,BM25PHF40639,13,AO,true
UKP7094289,17-1-2019 02:04,MR00,BK77KNV91142,1.25,OO,false
IJU7379520,17-1-2019 02:47,GF00,MA30QLI76818,2.5,GF,true
KSI3194287,17-1-2019 03:50,EG08,EC02LZC49528,2.8,EG,true
SPY9181326,17-1-2019 05:06,OO02,EE22TMX10817,2,OO,true
MVV4197927,17-1-2019 05:49,MR08,CK97FAU13897,2.5,GF,false
YTO4655253,17-1-2019 05:58,KO04,QO77TFN61853,2.2,KO,true
FYW4052705,17-1-2019 05:59,EG05,EC02LZC49528,2.8,EG,true
JEB0486065,17-1-2019 07:27,NE06,IA29IQS63679,1,NE,true
RKH1254030,17-1-2019 08:10,AO06,MX39VOS38645,2.8,AO,true
QWW3462118,17-1-2019 08:11,NE04,PM58XHX45588,1.5,NE,true
ILO6695292,17-1-2019 08:31,NE03,QP02SYE47964,2.8,NE,true
WUC5070156,17-1-2019 11:14,KO07,QW79CHL42244,2.8,KO,true
DJA5644829,17-1-2019 11:52,OO09,HT62RDI04611,3.1,AO,false
SPX6983896,17-1-2019 13:30,OO08,BK77KNV91142,2.8,OO,true
RCK1277548,17-1-2019 13:41,NE09,JV67MTI17124,2.5,NE,true
CXN7217850,17-1-2019 14:09,AO15,PE73VJU23485,2.8,AO,true
MMW8437362,17-1-2019 14:14,AO17,NZ35XLQ89678,2.8,NE,false
SEC1087296,17-1-2019 14:22,AO00,YL27IFD65117,2,AO,true
ZYZ0643806,17-1-2019 14:34,GF00,IO09FGE68100,2.8,GF,true
RRW3304062,17-1-2019 14:45,NE05,UP28MBM38391,1,NE,true
POP3230795,17-1-2019 15:35,EG11,MU06LHX94338,1.5,EG,true
SKK9577778,17-1-2019 16:57,KO01,RV87TIY76692,2.5,KO,true
TSO4750433,17-1-2019 17:08,OO09,RK48BOP88344,2.8,OO,true
WEQ8721085,17-1-2019 17:24,GF00,XF28DGK65250,2,GF,true
WOK1681622,17-1-2019 17:30,NE16,NZ35XLQ89678,1.5,NE,true
VVT1124019,17-1-2019 18:58,AO18,BM25PHF40639,13,AO,true
MLL8618646,17-1-2019 19:23,OO11,EM54HQI58682,2.8,OO,true
GMU0449466,17-1-2019 19:46,EG12,IW53OQE31439,2,EG,true
JGB1094503,17-1-2019 20:32,MR05,UA13YTK28483,2.8,MR,true
YPO7450594,17-1-2019 20:39,EG08,WY00MLL63827,2.5,KO,false
HPC1680000,17-1-2019 21:21,KO08,HW75BKT77773,2.2,KO,true
XUC0086182,17-1-2019 22:41,GF00,BY85QGR11636,2.5,GF,true
FHW4057843,17-1-2019 23:26,GF00,UF84JOS00561,2.8,GF,true
QQQ7325423,17-1-2019 23:32,EG12,CM15YCB60994,2,EG,true
JBQ2285143,18-1-2019 00:14,MR07,EZ65FLV39493,2,MR,true
MRE3522085,18-1-2019 00:45,AO15,HT62RDI04611,2.8,AO,true
MNK9306945,18-1-2019 01:04,OO04,JF94VYA88954,2.8,OO,true
VUN1135685,18-1-2019 02:36,MR04,EZ65FLV39493,2.8,MR,true
GCT6345492,18-1-2019 03:09,OO05,RK48BOP88344,2.8,OO,true
DNZ7694749,18-1-2019 03:42,KO09,ED51EWW52190,2.8,KO,true
JGN3454826,18-1-2019 03:47,AO04,DV04FQL29609,3.1,AO,true
CTK7450196,18-1-2019 03:48,OO13,EE22TMX10817,2,OO,true
PPX7257579,18-1-2019 04:13,MR03,HR53SRO94328,13,MR,true
OVA3456173,18-1-2019 04:24,NE10,EM54HQI58682,2,OO,false
EXT1705595,18-1-2019 05:04,AO04,EV77EDV52985,2.8,NE,false
TMY1256011,18-1-2019 06:10,NE07,UO75YNW62238,1.25,KO,false
YBD6909614,18-1-2019 08:06,AO19,MX39VOS38645,2.8,AO,true
OYS9884791,18-1-2019 08:17,AO06,SU00RDZ36214,2.8,AO,true
HLJ5732996,18-1-2019 10:27,KO07,ZY93PCY41868,1.5,KO,true
UVJ7451686,18-1-2019 10:44,GF00,MP14WFM40909,2.8,GF,true
THJ4181646,18-1-2019 11:06,AO02,YL27IFD65117,2,AO,true
QIC6767933,18-1-2019 11:27,NE10,NZ35XLQ89678,1.5,NE,true
YUU6575353,18-1-2019 12:37,MR02,HE38BQH01623,2.8,MR,true
KMN0375542,18-1-2019 13:35,NE10,PM58XHX45588,1.5,NE,true
SPL3064162,18-1-2019 13:43,EG01,TZ48CCW54765,3.1,EG,true
YBA9853388,18-1-2019 13:48,GF00,MA30QLI76818,2.5,GF,true
YTI8976952,18-1-2019 14:11,GF00,UF84JOS00561,2.8,GF,true
GTI1394406,18-1-2019 15:32,KO08,ZY93PCY41868,1.5,KO,true
KWU1159048,18-1-2019 15:45,GF00,XF28DGK65250,2,GF,true
RNW5431161,18-1-2019 16:05,AO14,IO09FGE68100,2.8,GF,false
FCL4190257,18-1-2019 16:08,GF00,MA30QLI76818,2.5,GF,true
VFG7122882,18-1-2019 16:40,NE07,NZ35XLQ89678,1.5,NE,true
OAO8290605,18-1-2019 16:45,AO00,BM25PHF40639,13,AO,true
HRB6253877,18-1-2019 17:12,AO07,RR73DWB65452,2.8,AO,true
JRP5717523,18-1-2019 17:57,EG01,DW44ZOO26361,2.5,EG,true
WNJ3982655,18-1-2019 18:56,EG00,MU06LHX94338,1.5,EG,true
ZHN0377159,18-1-2019 20:03,OO03,XV40HUQ04740,1,OO,true
AFL9168668,18-1-2019 20:17,MR01,BI87HYL81972,1,MR,true
JKN9091341,18-1-2019 21:32,EG07,EC02LZC49528,2.8,EG,true
ZJF6390004,18-1-2019 22:03,AO09,LG64ARC91224,13,AO,true
GHY7417980,18-1-2019 22:15,MR06,BI87HYL81972,1,MR,true
CLJ8181680,18-1-2019 22:37,KO08,JO50FSF60755,2.2,KO,true
DFF7937121,18-1-2019 22:46,EG01,TV81MAQ99005,2.8,EG,true
QBB7507555,18-1-2019 23:35,EG06,JE65QJK64802,3.1,GF,false
HZQ9509144,19-1-2019 00:37,GF00,KW50MJG67260,2.2,GF,true
GJV4655076,19-1-2019 00:49,EG00,JD78PQD35395,1,EG,true
HTT8639865,19-1-2019 01:18,MR03,QH15HWX24570,3.1,MR,true
YHA0455874,19-1-2019 01:43,NE16,EV77EDV52985,1,NE,true
FXT3615229,19-1-2019 04:41,MR01,IZ65WAT29135,2,MR,true
HXT0079667,19-1-2019 05:16,KO07,JO50FSF60755,2.2,KO,true
PZC5097980,19-1-2019 05:17,GF00,CK97FAU13897,2.5,GF,true
UPU1476093,19-1-2019 06:37,EG10,IW53OQE31439,2.8,EG,true
VWO8303446,19-1-2019 06:54,OO05,IX01MVL33676,1.25,KO,false
FPN2273454,19-1-2019 07:17,AO05,YL27IFD65117,2,AO,true
AXU8043497,19-1-2019 07:38,EG01,MU06LHX94338,1.5,EG,true
CFM3534846,19-1-2019 09:40,KO01,RV87TIY76692,2.5,KO,true
ZPJ1631476,19-1-2019 10:53,NE15,PM58XHX45588,1.5,NE,true
PWU7230395,19-1-2019 10:57,MR01,RR98KQE80731,1.25,MR,true
KEE7775626,19-1-2019 11:48,AO13,DV04FQL29609,3.1,AO,true
WFN1990370,19-1-2019 14:49,MR01,QR03XCJ37459,2.8,OO,false
TCE9616497,19-1-2019 15:55,KO04,WY00MLL63827,1,KO,true
GXE0834353,19-1-2019 16:01,GF00,KW50MJG67260,2.2,GF,true
LDZ2720854,19-1-2019 16:14,OO07,EM54HQI58682,2.8,OO,true
REY1884058,19-1-2019 18:08,AO09,SU00RDZ36214,2.8,AO,true
XLN1028197,19-1-2019 18:24,EG00,IN99SEN20660,2.8,EG,true
IWR9542463,19-1-2019 19:21,KO06,QW79CHL42244,2.8,KO,true
LTG5495705,19-1-2019 19:54,MR08,HE38BQH01623,2.8,MR,true
XGJ8635413,19-1-2019 22:02,NE06,NY14GZR94632,2.8,NE,true
UYU3706736,19-1-2019 22:44,NE05,NZ35XLQ89678,1.5,NE,true
HPQ7014501,19-1-2019 23:39,KO01,ZY93PCY41868,1.5,KO,true
RTN6256882,19-1-2019 23:57,MR00,QN23UHH39091,2.8,MR,true
JOD0588268,20-1-2019 00:25,NE04,OY94SZK34436,2.5,NE,true
PCL4546758,20-1-2019 00:44,AO01,YL27IFD65117,2,AO,true
GGN4086194,20-1-2019 01:19,MR08,KF48RSD79865,2.8,MR,true
BSD8964729,20-1-2019 01:25,EG01,PE73VJU23485,2,AO,false
GFB8030230,20-1-2019 01:34,NE13,EE22TMX10817,2.5,OO,false
ZPO0229335,20-1-2019 03:53,OO02,XV40HUQ04740,1,OO,true
JIP0737058,20-1-2019 03:59,GF00,MA30QLI76818,2.5,GF,true
VKP2095535,20-1-2019 04:15,MR08,HR53SRO94328,13,MR,true
XBH6335215,20-1-2019 04:51,EG09,LM86GYO69819,2,GF,false
EZL0075583,20-1-2019 05:15,NE09,EV77EDV52985,1,NE,true
HUY1403558,20-1-2019 05:38,GF00,WU78BMX13511,1,GF,true
EOK3002735,20-1-2019 05:41,EG07,IW53OQE31439,2.8,EG,true
LJR9576147,20-1-2019 06:24,MR03,KF48RSD79865,2.8,MR,true
OPL9300520,20-1-2019 06:57,MR04,KF48RSD79865,2.8,MR,true
QUA8550605,20-1-2019 07:24,KO06,RV87TIY76692,2.5,KO,true
STP9662376,20-1-2019 07:30,EG01,CM15YCB60994,2,EG,true
QZM0965528,20-1-2019 07:46,MR00,HR53SRO94328,13,MR,true
PTV6695489,20-1-2019 09:27,MR04,EZ65FLV39493,2.8,MR,true
XED0298879,20-1-2019 10:10,AO10,HT62RDI04611,2.8,AO,true
LVK0081160,20-1-2019 11:34,AO09,DP11ENT03275,3.1,AO,true
QBX3397483,20-1-2019 12:10,AO15,DV04FQL29609,3.1,AO,true
WXV0767136,20-1-2019 13:23,NE00,QN12NTR81378,3.1,GF,false
APK0260771,20-1-2019 13:43,NE16,BM25PHF40639,2,AO,false
RLG6578461,20-1-2019 14:37,NE06,IA29IQS63679,1,NE,true
JMP1234806,20-1-2019 14:39,KO06,KB55KTM48860,2.5,KO,true
BZU0680478,20-1-2019 15:23,EG02,IW53OQE31439,2.8,EG,true
ZQV8793452,20-1-2019 16:46,AO18,LG64ARC91224,13,AO,true
WIT3460557,20-1-2019 18:03,GF00,CP56DAO45598,2.8,GF,true
ZKY4956110,20-1-2019 18:24,EG07,IN99SEN20660,2.8,EG,true
TBU6984243,20-1-2019 19:24,MR04,IC95TLY24827,1,OO,false
EFA6350138,20-1-2019 19:34,AO16,RR73DWB65452,2.8,AO,true
LBX3298243,20-1-2019 19:38,AO02,UF84JOS00561,2.8,GF,false
JDH9420292,20-1-2019 21:57,AO11,YL27IFD65117,2,AO,true
SSM4801359,20-1-2019 22:25,MR05,XV91YMP27722,2.5,MR,true
BCE8814019,20-1-2019 22:33,MR03,QO68DIC93032,2.5,MR,true
YQL3598946,21-1-2019 01:49,GF00,QN12NTR81378,2.8,GF,true
KJC6691428,21-1-2019 02:49,AO10,HT62RDI04611,2.8,AO,true
KVB9305011,21-1-2019 03:02,OO13,JF94VYA88954,2.8,OO,true
UTQ3016461,21-1-2019 03:03,AO14,IX01MVL33676,2.8,KO,false
JUW3970592,21-1-2019 03:30,KO01,YH66OKD41942,3.1,KO,true
AIW6731427,21-1-2019 05:12,OO01,DP11ENT03275,2.5,AO,false
MLI0874351,21-1-2019 05:35,NE04,VX68BAR38623,1.5,NE,true
USS3667684,21-1-2019 05:39,OO13,RK48BOP88344,2.8,OO,true
RSC0137253,21-1-2019 07:08,KO01,KB55KTM48860,2.5,KO,true
IGK4370094,21-1-2019 07:12,MR05,KF48RSD79865,2.8,MR,true
ACK2794866,21-1-2019 07:37,AO03,YL27IFD65117,2,AO,true
MOF3139871,21-1-2019 08:16,OO01,WG11QVY31890,1.25,OO,true
QQT6196502,21-1-2019 09:52,OO07,IC95TLY24827,2,OO,true
LKV2782381,21-1-2019 10:30,KO01,RV87TIY76692,2.5,KO,true
AYN7929263,21-1-2019 11:26,NE14,IA29IQS63679,1,NE,true
WJF2551669,21-1-2019 11:56,OO11,LC72NRN52084,3.1,OO,true
TUT5067473,21-1-2019 11:58,NE00,QN12NTR81378,2,GF,false
RGI8433708,21-1-2019 13:08,NE08,QO68DIC93032,1.5,MR,false
EIE9770849,21-1-2019 14:16,EG08,IW53OQE31439,2.8,EG,true
CGF1228967,21-1-2019 14:46,NE05,FY47TUN40300,1,NE,true
GFK2540023,21-1-2019 15:49,NE16,WY00MLL63827,2.8,KO,false
